available_checkpoints,batch_size,best_epoch,best_val_acc,best_val_dqn_proxy_expanded5,best_val_dqn_proxy_softmax3,best_val_macro_f1,best_val_metric,cache_len,cache_root,checkpoint_tags,class_weight_mode,config_path,dataset_tag,early_stopping_mode,entropy_loss_weight,epochs,family_tag,grad_clip_norm,has_config,has_history,has_summary,history_lr_best,history_lr_last,history_lr_len,history_path,history_train_loss_best,history_train_loss_last,history_train_loss_len,history_val_acc_best,history_val_acc_last,history_val_acc_len,history_val_dqn_proxy_expanded5_best,history_val_dqn_proxy_expanded5_last,history_val_dqn_proxy_expanded5_len,history_val_dqn_proxy_softmax3_best,history_val_dqn_proxy_softmax3_last,history_val_dqn_proxy_softmax3_len,history_val_loss_best,history_val_loss_last,history_val_loss_len,history_val_macro_f1_best,history_val_macro_f1_last,history_val_macro_f1_len,known_pa_names,label_smoothing,lambda_center,lr,mlp_dropout,model_selection_metric,n_checkpoints,noise_tag,open_conf_selection_metric,paper_set,pas,protocols,result_root,run_dir,run_name,scheduler_name,seed,source_name,source_type,split_mode,summary_path,task,test_dqn_proxy_expanded5,test_dqn_proxy_softmax3,test_energy_auroc,test_entropy_auroc,test_expanded5_mean_auroc,test_known_acc,test_known_macro_f1,test_logit_variance_auroc,test_p1p2_auroc,test_pmax_auroc,test_softmax3_mean_auroc,unknown_pa_names,unknown_pas,weight_decay
"[""best_model"", ""epoch_20"", ""final_model""]",16,14,0.9888888888888889,0.9271601826017984,0.9605356367881894,0.9888858016115588,0.9605356367881894,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_refined/23-54_04-29-26_ref_pms_drop040_unkPA4_c16384_seed0/config.json,,open_conf,0.05,200,,1.0,True,True,True,0.0001,0.0001,29,results_pa_confmanifold_refined/23-54_04-29-26_ref_pms_drop040_unkPA4_c16384_seed0/history.json,0.9163376427832104,0.26904963992890857,29,1.0,0.9925925925925926,29,0.9271601826017984,0.8202044551795227,29,0.9605356367881894,0.8935056415732774,29,0.3512294292449951,0.044143315653006235,29,1.0,0.9925916779849363,29,"[""PA2"", ""PA3"", ""PA8""]",0.05,0.1,0.0001,0.4,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_refined,results_pa_confmanifold_refined/23-54_04-29-26_ref_pms_drop040_unkPA4_c16384_seed0,ref_pms_drop040_unkPA4_c16384_seed0,plateau,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_refined/23-54_04-29-26_ref_pms_drop040_unkPA4_c16384_seed0/summary.json,pa,0.9226790251320011,0.981314076747099,0.9372258533042848,0.9761510530137981,0.857690631808279,0.9925925925925926,0.9925916779849363,0.4407334785766159,0.9653231663035585,0.9690196078431373,0.970164609053498,"[""PA4""]","[""PA4""]",0.0001
"[""best_model"", ""epoch_20"", ""final_model""]",16,29,0.9925925925925926,0.9227099028764741,0.9870626618073576,0.9925916779849363,0.9870626618073576,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_refined/23-56_04-29-26_ref_pms_drop040_unkPA8_c16384_seed0/config.json,,open_conf,0.05,200,,1.0,True,True,True,0.0001,1.25e-05,44,results_pa_confmanifold_refined/23-56_04-29-26_ref_pms_drop040_unkPA8_c16384_seed0/history.json,0.8372373991542392,0.23189778162373437,44,0.9925925925925926,0.9925925925925926,44,0.9622113876161318,0.8902716040759799,44,0.9870626618073576,0.9489247912875814,44,0.1921443886227078,0.055979883450048944,44,0.9925916779849363,0.9925916779849363,44,"[""PA2"", ""PA3"", ""PA4""]",0.05,0.1,0.0001,0.4,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_refined,results_pa_confmanifold_refined/23-56_04-29-26_ref_pms_drop040_unkPA8_c16384_seed0,ref_pms_drop040_unkPA8_c16384_seed0,plateau,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_refined/23-56_04-29-26_ref_pms_drop040_unkPA8_c16384_seed0/summary.json,pa,0.9247927904141897,0.9903759939044705,0.8022657952069716,0.9957371096586782,0.8681089324618737,0.9851851851851852,0.9851778656126483,0.5514742193173566,0.995359477124183,0.9957080610021787,0.99560154926168,"[""PA8""]","[""PA8""]",0.0001
,16,6,0.9972222222222222,,,0.997222136485694,,16384,,"[""best_model""]",,results_pa_finalist/11-55_04-22-26_c16384_bs16_lr5e4_lc01_wd0_seed1/config.json,,,,40,,,True,True,True,,,,results_pa_finalist/11-55_04-22-26_c16384_bs16_lr5e4_lc01_wd0_seed1/history.json,0.9039078496751332,0.42138189389592123,14,0.9972222222222222,0.9972222222222222,14,,,,,,,0.3013591663704978,0.09927036828464932,14,0.997222136485694,0.997222136485694,14,,,0.1,0.0005,,,1,,,,,,results_pa_finalist,results_pa_finalist/11-55_04-22-26_c16384_bs16_lr5e4_lc01_wd0_seed1,c16384_bs16_lr5e4_lc01_wd0_seed1,,1,,,closed,results_pa_finalist/11-55_04-22-26_c16384_bs16_lr5e4_lc01_wd0_seed1/summary.json,pa,,,,,,,,,,,,,,0.0
,16,13,0.9972222222222222,,,0.997222136485694,,16384,,"[""best_model""]",,results_pa_finalist/11-57_04-22-26_c16384_bs16_lr5e4_lc01_wd0_seed2/config.json,,,,40,,,True,True,True,,,,results_pa_finalist/11-57_04-22-26_c16384_bs16_lr5e4_lc01_wd0_seed2/history.json,0.8777134123302641,0.3915935456752777,21,0.9972222222222222,0.9972222222222222,21,,,,,,,0.3132588035530514,0.10475592497322295,21,0.997222136485694,0.997222136485694,21,,,0.1,0.0005,,,1,,,,,,results_pa_finalist,results_pa_finalist/11-57_04-22-26_c16384_bs16_lr5e4_lc01_wd0_seed2,c16384_bs16_lr5e4_lc01_wd0_seed2,,2,,,closed,results_pa_finalist/11-57_04-22-26_c16384_bs16_lr5e4_lc01_wd0_seed2/summary.json,pa,,,,,,,,,,,,,,0.0
,16,12,0.9972222222222222,,,0.997222136485694,,8192,,"[""best_model""]",,results_pa_followup/23-31_04-21-26_c8192_bs16_lr5e4_lc01_wd0_seed1/config.json,,,,40,,,True,True,True,,,,results_pa_followup/23-31_04-21-26_c8192_bs16_lr5e4_lc01_wd0_seed1/history.json,0.9326952639080229,0.39693911643255325,20,0.9972222222222222,0.9944444444444445,20,,,,,,,0.5614053474532233,0.09266964627636803,20,0.997222136485694,0.9944437584887023,20,,,0.1,0.0005,,,1,,,,,,results_pa_followup,results_pa_followup/23-31_04-21-26_c8192_bs16_lr5e4_lc01_wd0_seed1,c8192_bs16_lr5e4_lc01_wd0_seed1,,1,,,closed,results_pa_followup/23-31_04-21-26_c8192_bs16_lr5e4_lc01_wd0_seed1/summary.json,pa,,,,,,,,,,,,,,0.0
,16,9,0.9972222222222222,,,0.997222136485694,,8192,,"[""best_model""]",,results_pa_followup/23-32_04-21-26_c8192_bs16_lr5e4_lc01_wd0_seed2/config.json,,,,40,,,True,True,True,,,,results_pa_followup/23-32_04-21-26_c8192_bs16_lr5e4_lc01_wd0_seed2/history.json,0.9377024656250363,0.4035031392460778,17,0.9972222222222222,0.9944444444444445,17,,,,,,,0.3306982262267007,0.09130806807014677,17,0.997222136485694,0.9944437584887023,17,,,0.1,0.0005,,,1,,,,,,results_pa_followup,results_pa_followup/23-32_04-21-26_c8192_bs16_lr5e4_lc01_wd0_seed2,c8192_bs16_lr5e4_lc01_wd0_seed2,,2,,,closed,results_pa_followup/23-32_04-21-26_c8192_bs16_lr5e4_lc01_wd0_seed2/summary.json,pa,,,,,,,,,,,,,,0.0
,8,14,0.9972222222222222,,,0.997222136485694,,8192,,"[""best_model""]",,results_pa_followup/23-33_04-21-26_c8192_bs8_lr5e4_lc01_wd0_seed1/config.json,,,,40,,,True,True,True,,,,results_pa_followup/23-33_04-21-26_c8192_bs8_lr5e4_lc01_wd0_seed1/history.json,0.9478575110435485,0.3904293379613331,22,0.9972222222222222,0.9888888888888889,22,,,,,,,0.32607681047585274,0.09543805668751398,22,0.997222136485694,0.9888888888888889,22,,,0.1,0.0005,,,1,,,,,,results_pa_followup,results_pa_followup/23-33_04-21-26_c8192_bs8_lr5e4_lc01_wd0_seed1,c8192_bs8_lr5e4_lc01_wd0_seed1,,1,,,closed,results_pa_followup/23-33_04-21-26_c8192_bs8_lr5e4_lc01_wd0_seed1/summary.json,pa,,,,,,,,,,,,,,0.0
,8,13,0.9972222222222222,,,0.997222136485694,,8192,,"[""best_model""]",,results_pa_followup/23-34_04-21-26_c8192_bs8_lr5e4_lc01_wd0_seed2/config.json,,,,40,,,True,True,True,,,,results_pa_followup/23-34_04-21-26_c8192_bs8_lr5e4_lc01_wd0_seed2/history.json,0.972895436059861,0.400805498446737,21,0.9972222222222222,0.9888888888888889,21,,,,,,,0.4120712369680405,0.1058267139726215,21,0.997222136485694,0.9888833992094862,21,,,0.1,0.0005,,,1,,,,,,results_pa_followup,results_pa_followup/23-34_04-21-26_c8192_bs8_lr5e4_lc01_wd0_seed2,c8192_bs8_lr5e4_lc01_wd0_seed2,,2,,,closed,results_pa_followup/23-34_04-21-26_c8192_bs8_lr5e4_lc01_wd0_seed2/summary.json,pa,,,,,,,,,,,,,,0.0
,16,,,,,,,4096,,"[""best_model"", ""epoch_100"", ""epoch_20"", ""epoch_50"", ""final_model""]",,results_pa_osr_bank/13-46_04-22-26_osrbank_unkPA2_c4096_bs16_lr5e4_lc01_wd0_seed0/config.json,,,,100,,,True,True,True,,,,results_pa_osr_bank/13-46_04-22-26_osrbank_unkPA2_c4096_bs16_lr5e4_lc01_wd0_seed0/history.json,0.6781406847257463,0.2981378792770325,100,1.0,1.0,100,,,,,,,0.21286626623736488,0.07651570936044057,100,1.0,1.0,100,,,0.1,0.0005,,,5,,,,,,results_pa_osr_bank,results_pa_osr_bank/13-46_04-22-26_osrbank_unkPA2_c4096_bs16_lr5e4_lc01_wd0_seed0,osrbank_unkPA2_c4096_bs16_lr5e4_lc01_wd0_seed0,,0,,,open_pa,results_pa_osr_bank/13-46_04-22-26_osrbank_unkPA2_c4096_bs16_lr5e4_lc01_wd0_seed0/summary.json,pa,,,,,,1.0,1.0,,,,,,"[""PA2""]",0.0
,16,,,,,,,4096,,"[""best_model"", ""epoch_100"", ""epoch_20"", ""epoch_50"", ""final_model""]",,results_pa_osr_bank/13-48_04-22-26_osrbank_unkPA2_c4096_bs16_lr5e4_lc01_wd0_seed1/config.json,,,,100,,,True,True,True,,,,results_pa_osr_bank/13-48_04-22-26_osrbank_unkPA2_c4096_bs16_lr5e4_lc01_wd0_seed1/history.json,0.680142914586597,0.29747173455026416,100,1.0,1.0,100,,,,,,,0.14115579713273932,0.07232493438102582,100,1.0,1.0,100,,,0.1,0.0005,,,5,,,,,,results_pa_osr_bank,results_pa_osr_bank/13-48_04-22-26_osrbank_unkPA2_c4096_bs16_lr5e4_lc01_wd0_seed1,osrbank_unkPA2_c4096_bs16_lr5e4_lc01_wd0_seed1,,1,,,open_pa,results_pa_osr_bank/13-48_04-22-26_osrbank_unkPA2_c4096_bs16_lr5e4_lc01_wd0_seed1/summary.json,pa,,,,,,1.0,1.0,,,,,,"[""PA2""]",0.0
,16,,,,,,,4096,,"[""best_model"", ""epoch_100"", ""epoch_20"", ""epoch_50"", ""final_model""]",,results_pa_osr_bank/13-50_04-22-26_osrbank_unkPA2_c4096_bs16_lr5e4_lc01_wd0_seed2/config.json,,,,100,,,True,True,True,,,,results_pa_osr_bank/13-50_04-22-26_osrbank_unkPA2_c4096_bs16_lr5e4_lc01_wd0_seed2/history.json,0.6819924627031598,0.29884447682471504,100,1.0,1.0,100,,,,,,,0.12849074524861795,0.07439510022048597,100,1.0,1.0,100,,,0.1,0.0005,,,5,,,,,,results_pa_osr_bank,results_pa_osr_bank/13-50_04-22-26_osrbank_unkPA2_c4096_bs16_lr5e4_lc01_wd0_seed2,osrbank_unkPA2_c4096_bs16_lr5e4_lc01_wd0_seed2,,2,,,open_pa,results_pa_osr_bank/13-50_04-22-26_osrbank_unkPA2_c4096_bs16_lr5e4_lc01_wd0_seed2/summary.json,pa,,,,,,1.0,1.0,,,,,,"[""PA2""]",0.0
,16,,,,,,,8192,,"[""best_model"", ""epoch_100"", ""epoch_20"", ""epoch_50"", ""final_model""]",,results_pa_osr_bank/13-53_04-22-26_osrbank_unkPA2_c8192_bs16_lr5e4_lc01_wd0_seed0/config.json,,,,100,,,True,True,True,,,,results_pa_osr_bank/13-53_04-22-26_osrbank_unkPA2_c8192_bs16_lr5e4_lc01_wd0_seed0/history.json,0.712131738189667,0.29802175343982756,100,1.0,1.0,100,,,,,,,0.2067942194364689,0.07269869297742844,100,1.0,1.0,100,,,0.1,0.0005,,,5,,,,,,results_pa_osr_bank,results_pa_osr_bank/13-53_04-22-26_osrbank_unkPA2_c8192_bs16_lr5e4_lc01_wd0_seed0,osrbank_unkPA2_c8192_bs16_lr5e4_lc01_wd0_seed0,,0,,,open_pa,results_pa_osr_bank/13-53_04-22-26_osrbank_unkPA2_c8192_bs16_lr5e4_lc01_wd0_seed0/summary.json,pa,,,,,,1.0,1.0,,,,,,"[""PA2""]",0.0
,16,,,,,,,8192,,"[""best_model"", ""epoch_100"", ""epoch_20"", ""epoch_50"", ""final_model""]",,results_pa_osr_bank/13-57_04-22-26_osrbank_unkPA2_c8192_bs16_lr5e4_lc01_wd0_seed1/config.json,,,,100,,,True,True,True,,,,results_pa_osr_bank/13-57_04-22-26_osrbank_unkPA2_c8192_bs16_lr5e4_lc01_wd0_seed1/history.json,0.7471659448411729,0.29831628856204806,100,1.0,1.0,100,,,,,,,0.20278637144300674,0.07220338174590359,100,1.0,1.0,100,,,0.1,0.0005,,,5,,,,,,results_pa_osr_bank,results_pa_osr_bank/13-57_04-22-26_osrbank_unkPA2_c8192_bs16_lr5e4_lc01_wd0_seed1,osrbank_unkPA2_c8192_bs16_lr5e4_lc01_wd0_seed1,,1,,,open_pa,results_pa_osr_bank/13-57_04-22-26_osrbank_unkPA2_c8192_bs16_lr5e4_lc01_wd0_seed1/summary.json,pa,,,,,,1.0,1.0,,,,,,"[""PA2""]",0.0
,16,,,,,,,8192,,"[""best_model"", ""epoch_100"", ""epoch_20"", ""epoch_50"", ""final_model""]",,results_pa_osr_bank/14-01_04-22-26_osrbank_unkPA2_c8192_bs16_lr5e4_lc01_wd0_seed2/config.json,,,,100,,,True,True,True,,,,results_pa_osr_bank/14-01_04-22-26_osrbank_unkPA2_c8192_bs16_lr5e4_lc01_wd0_seed2/history.json,0.6962694573023963,0.29700924744681706,100,1.0,1.0,100,,,,,,,0.20391381184260052,0.0721093193800361,100,1.0,1.0,100,,,0.1,0.0005,,,5,,,,,,results_pa_osr_bank,results_pa_osr_bank/14-01_04-22-26_osrbank_unkPA2_c8192_bs16_lr5e4_lc01_wd0_seed2,osrbank_unkPA2_c8192_bs16_lr5e4_lc01_wd0_seed2,,2,,,open_pa,results_pa_osr_bank/14-01_04-22-26_osrbank_unkPA2_c8192_bs16_lr5e4_lc01_wd0_seed2/summary.json,pa,,,,,,1.0,1.0,,,,,,"[""PA2""]",0.0
,16,,,,,,,16384,,"[""best_model"", ""epoch_100"", ""epoch_20"", ""epoch_50"", ""final_model""]",,results_pa_osr_bank/14-05_04-22-26_osrbank_unkPA2_c16384_bs16_lr5e4_lc01_wd0_seed0/config.json,,,,100,,,True,True,True,,,,results_pa_osr_bank/14-05_04-22-26_osrbank_unkPA2_c16384_bs16_lr5e4_lc01_wd0_seed0/history.json,0.6845850921812512,0.29761222269799975,100,1.0,1.0,100,,,,,,,0.2704721063375473,0.0724978819489479,100,1.0,1.0,100,,,0.1,0.0005,,,5,,,,,,results_pa_osr_bank,results_pa_osr_bank/14-05_04-22-26_osrbank_unkPA2_c16384_bs16_lr5e4_lc01_wd0_seed0,osrbank_unkPA2_c16384_bs16_lr5e4_lc01_wd0_seed0,,0,,,open_pa,results_pa_osr_bank/14-05_04-22-26_osrbank_unkPA2_c16384_bs16_lr5e4_lc01_wd0_seed0/summary.json,pa,,,,,,1.0,1.0,,,,,,"[""PA2""]",0.0
,16,,,,,,,16384,,"[""best_model"", ""epoch_100"", ""epoch_20"", ""epoch_50"", ""final_model""]",,results_pa_osr_bank/14-12_04-22-26_osrbank_unkPA2_c16384_bs16_lr5e4_lc01_wd0_seed1/config.json,,,,100,,,True,True,True,,,,results_pa_osr_bank/14-12_04-22-26_osrbank_unkPA2_c16384_bs16_lr5e4_lc01_wd0_seed1/history.json,0.7041567058790298,0.2983512224659087,100,1.0,1.0,100,,,,,,,0.18416245425188982,0.07358155200878778,100,1.0,1.0,100,,,0.1,0.0005,,,5,,,,,,results_pa_osr_bank,results_pa_osr_bank/14-12_04-22-26_osrbank_unkPA2_c16384_bs16_lr5e4_lc01_wd0_seed1,osrbank_unkPA2_c16384_bs16_lr5e4_lc01_wd0_seed1,,1,,,open_pa,results_pa_osr_bank/14-12_04-22-26_osrbank_unkPA2_c16384_bs16_lr5e4_lc01_wd0_seed1/summary.json,pa,,,,,,1.0,1.0,,,,,,"[""PA2""]",0.0
,16,,,,,,,16384,,"[""best_model"", ""epoch_100"", ""epoch_20"", ""epoch_50"", ""final_model""]",,results_pa_osr_bank/14-20_04-22-26_osrbank_unkPA2_c16384_bs16_lr5e4_lc01_wd0_seed2/config.json,,,,100,,,True,True,True,,,,results_pa_osr_bank/14-20_04-22-26_osrbank_unkPA2_c16384_bs16_lr5e4_lc01_wd0_seed2/history.json,0.6870374942582751,0.2976492051094297,100,1.0,1.0,100,,,,,,,0.23552188453850922,0.07248398269768115,100,1.0,1.0,100,,,0.1,0.0005,,,5,,,,,,results_pa_osr_bank,results_pa_osr_bank/14-20_04-22-26_osrbank_unkPA2_c16384_bs16_lr5e4_lc01_wd0_seed2,osrbank_unkPA2_c16384_bs16_lr5e4_lc01_wd0_seed2,,2,,,open_pa,results_pa_osr_bank/14-20_04-22-26_osrbank_unkPA2_c16384_bs16_lr5e4_lc01_wd0_seed2/summary.json,pa,,,,,,1.0,1.0,,,,,,"[""PA2""]",0.0
,8,,,,,,,32768,,"[""best_model"", ""epoch_100"", ""epoch_20"", ""epoch_50"", ""final_model""]",,results_pa_osr_bank/14-27_04-22-26_osrbank_unkPA2_c32768_bs8_lr5e4_lc01_wd0_seed0/config.json,,,,100,,,True,True,True,,,,results_pa_osr_bank/14-27_04-22-26_osrbank_unkPA2_c32768_bs8_lr5e4_lc01_wd0_seed0/history.json,0.7065674002208407,0.2958501284084623,100,1.0,1.0,100,,,,,,,0.3139356772104899,0.07047820803191927,100,1.0,1.0,100,,,0.1,0.0005,,,5,,,,,,results_pa_osr_bank,results_pa_osr_bank/14-27_04-22-26_osrbank_unkPA2_c32768_bs8_lr5e4_lc01_wd0_seed0,osrbank_unkPA2_c32768_bs8_lr5e4_lc01_wd0_seed0,,0,,,open_pa,results_pa_osr_bank/14-27_04-22-26_osrbank_unkPA2_c32768_bs8_lr5e4_lc01_wd0_seed0/summary.json,pa,,,,,,1.0,1.0,,,,,,"[""PA2""]",0.0
,8,,,,,,,32768,,"[""best_model"", ""epoch_100"", ""epoch_20"", ""epoch_50"", ""final_model""]",,results_pa_osr_bank/14-42_04-22-26_osrbank_unkPA2_c32768_bs8_lr5e4_lc01_wd0_seed1/config.json,,,,100,,,True,True,True,,,,results_pa_osr_bank/14-42_04-22-26_osrbank_unkPA2_c32768_bs8_lr5e4_lc01_wd0_seed1/history.json,0.7376182442619688,0.2949053435098557,100,1.0,1.0,100,,,,,,,0.3025251101564478,0.07027407249918691,100,1.0,1.0,100,,,0.1,0.0005,,,5,,,,,,results_pa_osr_bank,results_pa_osr_bank/14-42_04-22-26_osrbank_unkPA2_c32768_bs8_lr5e4_lc01_wd0_seed1,osrbank_unkPA2_c32768_bs8_lr5e4_lc01_wd0_seed1,,1,,,open_pa,results_pa_osr_bank/14-42_04-22-26_osrbank_unkPA2_c32768_bs8_lr5e4_lc01_wd0_seed1/summary.json,pa,,,,,,1.0,1.0,,,,,,"[""PA2""]",0.0
,8,,,,,,,32768,,"[""best_model"", ""epoch_100"", ""epoch_20"", ""epoch_50"", ""final_model""]",,results_pa_osr_bank/14-56_04-22-26_osrbank_unkPA2_c32768_bs8_lr5e4_lc01_wd0_seed2/config.json,,,,100,,,True,True,True,,,,results_pa_osr_bank/14-56_04-22-26_osrbank_unkPA2_c32768_bs8_lr5e4_lc01_wd0_seed2/history.json,0.7395680730305021,0.29519987598298086,100,1.0,1.0,100,,,,,,,0.2776484140643367,0.07239373784374308,100,1.0,1.0,100,,,0.1,0.0005,,,5,,,,,,results_pa_osr_bank,results_pa_osr_bank/14-56_04-22-26_osrbank_unkPA2_c32768_bs8_lr5e4_lc01_wd0_seed2,osrbank_unkPA2_c32768_bs8_lr5e4_lc01_wd0_seed2,,2,,,open_pa,results_pa_osr_bank/14-56_04-22-26_osrbank_unkPA2_c32768_bs8_lr5e4_lc01_wd0_seed2/summary.json,pa,,,,,,1.0,1.0,,,,,,"[""PA2""]",0.0
,16,,,,,,,4096,,"[""best_model"", ""epoch_100"", ""epoch_20"", ""epoch_50"", ""final_model""]",,results_pa_osr_bank/15-10_04-22-26_osrbank_unkPA3_c4096_bs16_lr5e4_lc01_wd0_seed0/config.json,,,,100,,,True,True,True,,,,results_pa_osr_bank/15-10_04-22-26_osrbank_unkPA3_c4096_bs16_lr5e4_lc01_wd0_seed0/history.json,0.6831597827729725,0.29754805754101465,100,1.0,1.0,100,,,,,,,0.4979205158021715,0.07412461632931674,100,1.0,1.0,100,,,0.1,0.0005,,,5,,,,,,results_pa_osr_bank,results_pa_osr_bank/15-10_04-22-26_osrbank_unkPA3_c4096_bs16_lr5e4_lc01_wd0_seed0,osrbank_unkPA3_c4096_bs16_lr5e4_lc01_wd0_seed0,,0,,,open_pa,results_pa_osr_bank/15-10_04-22-26_osrbank_unkPA3_c4096_bs16_lr5e4_lc01_wd0_seed0/summary.json,pa,,,,,,0.9925925925925926,0.9925916779849363,,,,,,"[""PA3""]",0.0
,16,,,,,,,4096,,"[""best_model"", ""epoch_100"", ""epoch_20"", ""epoch_50"", ""final_model""]",,results_pa_osr_bank/15-12_04-22-26_osrbank_unkPA3_c4096_bs16_lr5e4_lc01_wd0_seed1/config.json,,,,100,,,True,True,True,,,,results_pa_osr_bank/15-12_04-22-26_osrbank_unkPA3_c4096_bs16_lr5e4_lc01_wd0_seed1/history.json,0.6844906111558279,0.29781216997948906,100,1.0,1.0,100,,,,,,,0.5985297189818488,0.07332589946411273,100,1.0,1.0,100,,,0.1,0.0005,,,5,,,,,,results_pa_osr_bank,results_pa_osr_bank/15-12_04-22-26_osrbank_unkPA3_c4096_bs16_lr5e4_lc01_wd0_seed1,osrbank_unkPA3_c4096_bs16_lr5e4_lc01_wd0_seed1,,1,,,open_pa,results_pa_osr_bank/15-12_04-22-26_osrbank_unkPA3_c4096_bs16_lr5e4_lc01_wd0_seed1/summary.json,pa,,,,,,1.0,1.0,,,,,,"[""PA3""]",0.0
,16,,,,,,,4096,,"[""best_model"", ""epoch_100"", ""epoch_20"", ""epoch_50"", ""final_model""]",,results_pa_osr_bank/15-15_04-22-26_osrbank_unkPA3_c4096_bs16_lr5e4_lc01_wd0_seed2/config.json,,,,100,,,True,True,True,,,,results_pa_osr_bank/15-15_04-22-26_osrbank_unkPA3_c4096_bs16_lr5e4_lc01_wd0_seed2/history.json,0.688953293315948,0.29789705796847266,100,1.0,1.0,100,,,,,,,0.6923027290238275,0.07293862148567483,100,1.0,1.0,100,,,0.1,0.0005,,,5,,,,,,results_pa_osr_bank,results_pa_osr_bank/15-15_04-22-26_osrbank_unkPA3_c4096_bs16_lr5e4_lc01_wd0_seed2,osrbank_unkPA3_c4096_bs16_lr5e4_lc01_wd0_seed2,,2,,,open_pa,results_pa_osr_bank/15-15_04-22-26_osrbank_unkPA3_c4096_bs16_lr5e4_lc01_wd0_seed2/summary.json,pa,,,,,,1.0,1.0,,,,,,"[""PA3""]",0.0
,16,,,,,,,8192,,"[""best_model"", ""epoch_100"", ""epoch_20"", ""epoch_50"", ""final_model""]",,results_pa_osr_bank/15-17_04-22-26_osrbank_unkPA3_c8192_bs16_lr5e4_lc01_wd0_seed0/config.json,,,,100,,,True,True,True,,,,results_pa_osr_bank/15-17_04-22-26_osrbank_unkPA3_c8192_bs16_lr5e4_lc01_wd0_seed0/history.json,0.6689461564260816,0.3042034291085743,100,0.9962962962962963,0.9962962962962963,100,,,,,,,0.23917145729064943,0.08765042313822993,100,0.9962961819809254,0.9962961819809254,100,,,0.1,0.0005,,,5,,,,,,results_pa_osr_bank,results_pa_osr_bank/15-17_04-22-26_osrbank_unkPA3_c8192_bs16_lr5e4_lc01_wd0_seed0,osrbank_unkPA3_c8192_bs16_lr5e4_lc01_wd0_seed0,,0,,,open_pa,results_pa_osr_bank/15-17_04-22-26_osrbank_unkPA3_c8192_bs16_lr5e4_lc01_wd0_seed0/summary.json,pa,,,,,,0.9888888888888889,0.9888858016115588,,,,,,"[""PA3""]",0.0
,16,,,,,,,8192,,"[""best_model"", ""epoch_100"", ""epoch_20"", ""epoch_50"", ""final_model""]",,results_pa_osr_bank/15-21_04-22-26_osrbank_unkPA3_c8192_bs16_lr5e4_lc01_wd0_seed1/config.json,,,,100,,,True,True,True,,,,results_pa_osr_bank/15-21_04-22-26_osrbank_unkPA3_c8192_bs16_lr5e4_lc01_wd0_seed1/history.json,0.6942883921047998,0.3045270263202607,100,0.9962962962962963,0.9962962962962963,100,,,,,,,0.3677568592407085,0.07979598216436527,100,0.9962961819809254,0.9962961819809254,100,,,0.1,0.0005,,,5,,,,,,results_pa_osr_bank,results_pa_osr_bank/15-21_04-22-26_osrbank_unkPA3_c8192_bs16_lr5e4_lc01_wd0_seed1,osrbank_unkPA3_c8192_bs16_lr5e4_lc01_wd0_seed1,,1,,,open_pa,results_pa_osr_bank/15-21_04-22-26_osrbank_unkPA3_c8192_bs16_lr5e4_lc01_wd0_seed1/summary.json,pa,,,,,,0.9740740740740741,0.974034805724707,,,,,,"[""PA3""]",0.0
,16,,,,,,,8192,,"[""best_model"", ""epoch_100"", ""epoch_20"", ""epoch_50"", ""final_model""]",,results_pa_osr_bank/15-25_04-22-26_osrbank_unkPA3_c8192_bs16_lr5e4_lc01_wd0_seed2/config.json,,,,100,,,True,True,True,,,,results_pa_osr_bank/15-25_04-22-26_osrbank_unkPA3_c8192_bs16_lr5e4_lc01_wd0_seed2/history.json,0.6649382564756605,0.3026010767808036,100,0.9962962962962963,0.9925925925925926,100,,,,,,,0.20367613478943153,0.08689078258143532,100,0.9962961819809254,0.9925916779849363,100,,,0.1,0.0005,,,5,,,,,,results_pa_osr_bank,results_pa_osr_bank/15-25_04-22-26_osrbank_unkPA3_c8192_bs16_lr5e4_lc01_wd0_seed2,osrbank_unkPA3_c8192_bs16_lr5e4_lc01_wd0_seed2,,2,,,open_pa,results_pa_osr_bank/15-25_04-22-26_osrbank_unkPA3_c8192_bs16_lr5e4_lc01_wd0_seed2/summary.json,pa,,,,,,0.9962962962962963,0.9962961819809254,,,,,,"[""PA3""]",0.0
